1	de	of, from, some, any	det, prep	[də, dy, de]					1. de From Latin dē.	[ ]	[ ]	[3]
110	la fille	girl, daughter	nf	[fij]		• Tu es ma fille. You are my daughter. • Il avait une fille. He had one daughter. • Comment va ta fille? How is your daughter ? • Je connais ces filles. I know those girls. • Où sont les autres filles? Where are the other girls ?	Tu es ma fille. Il avait une fille. Comment va ta fille? Je connais ces filles. Où sont les autres filles?		110. fille (daughter): From Middle French fille, from Old French fille, from Latin fīlia. (slang, prostitute): By ellipsis of the euphemisms fille des rues (“girl of the streets”), fille de joie (“girl of joy”), fille publique (“public girl”), and others like them that signify 'prostitute'. Pronunciation IPA(key): /fij/ (Quebec) IPA(key): [fɪj] Noun fille f (plural filles)	[1]	[2]	[3]
111	le gens	people	nmpl	[ʒɑ͂]		• Qui sont ces gens? Who are these people ?	Qui sont ces gens?		111. gens From an earlier gents, from the plural of Old French gent, genz, from from Latin gentis or gentem, forms of gēns, ultimately from Proto-Indo-European *ǵénh₁tis.	[1]	[2]	[3]
112	quel	which, what	det,adj,pro	[kɛl]					112. quel From Middle French quel, from Old French quel, from Latin quālis, quālem.	[ ]	[ ]	[3]
113	voilà	right, there, here	prep	[vwala]		• Nous y voilà! Here we are !	Nous y voilà!		113. voilà From vois (“see!, look!”), second-person singular imperative of voir (“to see, to look”) and là (“there”), literally meaning 'look there!'.	[1]	[2]	[3]
114	le petit	small, little	nadj	[p(ə)ti, it]		• Le monde est petit. It's a small world. • Cette maison est très petite. That house is very small. • Elle a une petite maison. She has a small house. • Ma famille est petite. My family is small. • Ma maison est petite. My house is small.	Le monde est petit. Cette maison est très petite. Elle a une petite maison. Ma famille est petite. Ma maison est petite.		114. petit From Old French petit, from Vulgar Latin pittitus (775; compare Latin pitinnus, pitulus), possibly from Celtic or Frankish.	[1]	[2]	[3]
115	la maison	house	nf	[mɛzɔ͂]		• Je suis dans la maison. I am in the house. • Cette maison est à moi. That house belongs to me. • Ma maison est ta maison. My home is your home. • Je veux faire ça à la maison. I want to do this at home. • Ces maisons sont grandes. Those houses are big.	Je suis dans la maison. Cette maison est à moi. Ma maison est ta maison. Je veux faire ça à la maison. Ces maisons sont grandes.		115. maison From Middle French, from Old French maisun, meson, inherited from Latin mansiō, mansiōnem (“abode, home, dwelling”), from maneō (“remain, stay”) (whence also French manoir).	[1]	[2]	[3]
116	soit	either...or	adv,conj	[swat]						[ ]	[ ]	[ ]
117	le soir	evening	nm	[swaʀ]					117. soir Early Old French seir, from Latin sērō (“at a late hour, late”), from sērus (“late”).	[ ]	[ ]	[3]
118	cela	that, it	pro	[s(ə)la]		• Cela peut être vrai. It may be true. • Je ne crois plus cela. I no longer believe that. • Tu dis toujours cela. You're always saying that. • Merci à tous pour cela. Thank you all for that.	Cela peut être vrai. Je ne crois plus cela. Tu dis toujours cela. Merci à tous pour cela.		118. cela Equivalent to ce +‎ là. See also -là.	[1]	[2]	[3]
119	le passé	past	nadj,prep	[pɑse]		• Je ne sais rien de son passé. I don't know anything about his past.	Je ne sais rien de son passé.			[1]	[2]	[ ]
120	le jour	day	nm	[ʒuʀ]		• Elle va mieux de jour en jour. She is getting better day by day.	Elle va mieux de jour en jour.		120. jour From Old French jor, jorn, from Latin diurnum [tempus], from the neuter of the adjective diurnus (“of the day”), which is cognate with diēs (“day”). Doublet of diurne, a borrowing.	[1]	[2]	[3]
121	prendre	to take	v	[pʀɑ͂dʀ]		• Tu peux prendre ton temps. You can take your time. • Je prendrai du gâteau. I'll have some cake. • La maison prit feu. The house caught fire. • Prends ça. Take this.	Tu peux prendre ton temps. Je prendrai du gâteau. La maison prit feu. Prends ça.		121. prendre From Middle French prendre, from Old French prendre, prandre, from Latin prendere, alternative form of prehendere (“to seize”), present active infinitive of prehendō, from prae- (“before”) + *hendō (“I take, seize”) (not attested without prefix), from Proto-Indo-European *gʰed-; confer English apprehend.	[1]	[2]	[3]
122	le monsieur	mister, sir, gentleman	nm	[məsjø, mesjø]					122. monsieur From mon (“my”) + sieur, from the oblique case of Old French sire (cf. also seignor), ultimately from Latin senior.	[ ]	[ ]	[3]
123	savoir	to know	nm,v	[savwaʀ]					123. savoir From Old French savoir, saveir, from Vulgar Latin *sapēre, from Latin sapĕre (“to taste”) (and 'to know' in Late Latin, by influence of the adjective sapiēns (“wise”)), present active infinitive of sapiō. Ultimately from Proto-Indo-European *seh₁p- (“to try, to research”). The verb was for a long time spelled sçavoir from Middle French until the 18th century, by false regression to Classical Latin scīre 'to know'.	[ ]	[ ]	[3]
124	un argent	money; silver	nm	[aʀʒɑ͂]		• Je lui dois quelque argent. I owe him some money.	Je lui dois quelque argent.		124. argent From Middle French argent, from Old French argent, from Latin argentum (according to the TLFi etymological dictionary, a borrowing), itself from Proto-Italic *argentom, from Proto-Indo-European *h₂r̥ǵn̥tóm, from *h₂erǵ- (“white”).	[1]	[2]	[3]
125	le salut	salute, hi, bye	intj,nm	[saly]		• Salut! Hello !	Salut!		125. salut From Latin salūs, salūtis.	[1]	[2]	[3]
126	le nom	name	nm	[nɔ͂]		• Quel est votre nom? What is your name ? • Quel est votre nom, Monsieur? What is your name, sir ? • Je sais quel est ton nom. I know what your name is.	Quel est votre nom? Quel est votre nom, Monsieur? Je sais quel est ton nom.		126. nom From Old French nom, from Latin nomen, from Proto-Indo-European *h₁nómn̥.	[1]	[2]	[3]
127	la nuit	night	nf	[nɥi]					127. nuit 1 From Middle French nuyt, from Old French noit, nuit, from Latin noctem, accusative of nox, from Proto-Indo-European *nókʷts. From nuire.	[ ]	[ ]	[3]
128	le bonjour	hello	nm	[bɔ͂ʒuʀ]		• Dis bonjour. Say hello.	Dis bonjour.		128. bonjour From bon (“good”) +‎ jour (“day”).	[1]	[2]	[3]
129	la raison	reason	nf	[ʀɛzɔ͂]		• Je comprends vos raisons. I understand your reasons.	Je comprends vos raisons.		129. raison From Old French reson, raison, inherited from Latin rātiō. Compare the borrowed doublet ration.	[1]	[2]	[3]
130	le moins	less	adji(pl),adv,nm(pl),prep	[mwɛ͂]					130. moins From Middle French moins, from Old French meins, from Latin minus.	[ ]	[ ]	[3]
131	la maman	mom	nf	[mamɑ͂]		• Maman a toujours raison. Mom is always right.	Maman a toujours raison.		131. maman From Latin mamma.	[1]	[2]	[3]
132	le reste	rest	nm	[ʀɛst]						[ ]	[ ]	[ ]
133	un air	air, appearance	nm	[ɛʀ]					133. air From Latin āēr.	[ ]	[ ]	[3]
134	seul	alone, only	adj	[sœl]		• Tu es le seul pour moi maintenant. You're the only one for me now. • Je suis la seule qui peut faire cela. I'm the only one who can do that.	Tu es le seul pour moi maintenant. Je suis la seule qui peut faire cela.		134. seul Inherited from Latin solus. Doublet of solo, which is a borrowing from Italian.	[1]	[2]	[3]
135	le moment	moment	nm	[mɔmɑ͂]					135. moment From Latin mōmentum.	[ ]	[ ]	[3]
136	aider	to help, assist	v	[ede]		• Je peux vous aider. I can help you. • Personne ne peut nous aider. No one can help us. • Elle aidait son frère dans ses devoirs. She assisted her brother with his homework. • Tu m'as vraiment beaucoup aidé. You've really helped me a lot. • Je sais que mon père m'aidera. I know my father will help me.	Je peux vous aider. Personne ne peut nous aider. Elle aidait son frère dans ses devoirs. Tu m'as vraiment beaucoup aidé. Je sais que mon père m'aidera.		136. aider From Old French aidier, from Latin adiutāre, present active infinitive of adiūtō (“help, assist”).	[1]	[2]	[3]
137	le papa	dad, daddy	nm	[papa]		• Comment va votre papa? How is your dad ?	Comment va votre papa?		137. papa Child-speak, syllabe-repetitive; compare maman.	[1]	[2]	[3]
138	entre	between	prep	[ɑ͂tʀ]					138. entre 1 From Middle French entre, from Old French entre, inherited from Latin inter, from Proto-Indo-European *h₁enter (“between”).	[ ]	[ ]	[3]
139	le passe, la passe	pass, channel	nm,nf	[pɑs]						[ ]	[ ]	[ ]
140	le problème	problem	nm	[pʀɔblɛm]		• Sans problème. No problem. • Ils ont un problème. They have a problem. • Quel est votre problème? What is your problem ? • Tu as eu des problèmes? Did you have any trouble ?	Sans problème. Ils ont un problème. Quel est votre problème? Tu as eu des problèmes?		140. problème Borrowed from Latin problēma, from Ancient Greek πρόβλημα (próblēma, “obstacle”), from προβάλλω (probállō, “to throw or lay something in front of someone, to put forward”), from προ- (pro-, “in front of”) + βάλλω (bállō, “to throw, to cast, to hurl”).	[1]	[2]	[3]
141	la peur	fear	nf	[pœʀ]		• Il a peur de me parler. He's scared to talk to me. • Il avait peur de le faire. He was scared to do it.	Il a peur de me parler. Il avait peur de le faire.		141. peur From Middle French peur, from Old French peor, poür, from Latin pavor, pavōrem (“fear, fright”).	[1]	[2]	[3]
142	le gars	guy	nm(pl)	[gɑ]					142. gars From Old French gars, the nominative singular of garçon	[ ]	[ ]	[3]
143	le fils	son	nm(pl)	[fis]		• Où est mon fils? Where is my son ? • Je vous aime comme un fils. I love you like a son. • Il a deux fils, je crois. He has two sons, I believe.	Où est mon fils? Je vous aime comme un fils. Il a deux fils, je crois.		143. fils 1 From Old French fils, fiz, fil, from Latin filius (“son”), from Old Latin fīlios, from Proto-Indo-European *dʰeh₁y-li-os (“sucker”), a derivation from the verbal root *dʰeh₁(y)- (“to suck”). Cognate to Portuguese filho, Spanish hijo, and Italian figlio, among others. See etymology on the main entry.	[1]	[2]	[3]
144	eh	hey, uh	intj	[e, ɛ]						[ ]	[ ]	[ ]
145	trois	three	det,nmi	[tʀwɑ]		• Il avait trois fils. He had three sons. • Il a trois fils. He has three children.	Il avait trois fils. Il a trois fils.		145. trois From Old French trois, treis, from Latin trēs, from Proto-Italic *trēs, from Proto-Indo-European *tréyes.	[1]	[2]	[3]
146	assez	enough	adv	[ase]		• Je vais assez bien. I'm doing pretty well. • Ça sera assez. That'll be enough.	Je vais assez bien. Ça sera assez.		146. assez From Old French asez (pronounced /asets/), from Late Latin ad satis. Cognate with Franco-Provençal asséds, Occitan assatz, Italian assai, Portuguese assaz, and Spanish asaz.	[1]	[2]	[3]
147	la famille	family	nf	[famij]		• Je veux une famille. I want a family. • Où est sa famille? Where is his family ? • Toute ma famille va très bien. My family are all very well. • Je ne sais rien de sa famille. I don't know anything about her family. • Je le fais pour ma famille. I'm doing this for my family.	Je veux une famille. Où est sa famille? Toute ma famille va très bien. Je ne sais rien de sa famille. Je le fais pour ma famille.		147. famille From Middle French famille, borrowed from Latin familia.	[1]	[2]	[3]
148	trouver	to find	v	[tʀuve]		• Je viens de trouver qui tu es. I've just found out who you are. • Trouvez le chat. Find the cat. • Elle le trouvait beau. She found him handsome. • Ils se sont trouvés. They found each other.	Je viens de trouver qui tu es. Trouvez le chat. Elle le trouvait beau. Ils se sont trouvés.		148. trouver From Old French trover, truver, from Vulgar Latin *tropāre, present active infinitive of *tropō, from Latin tropus; confer trope.	[1]	[2]	[3]
149	le travail	work	nm	[tʀavaj, o]		• Tu as un bon travail. You have a good job. • Je vais au travail. I go to work. • Mon travail est fait. My work is done. • Il y a beaucoup de travail à faire. There is a lot of work to do. • Je dois aller au travail. I must go to work.	Tu as un bon travail. Je vais au travail. Mon travail est fait. Il y a beaucoup de travail à faire. Je dois aller au travail.		149. travail From Middle French travail, from the singular form from Old French travail, from Vulgar Latin tripalium (“torture instrument”), from Latin tripālis (“having three stakes”). Compare Occitan trabalh, Catalan treball, Italian travaglio, Portuguese trabalho, Spanish trabajo.	[1]	[2]	[3]
150	la tête	head	nf	[tɛt]					150. tête Middle French and Old French teste, Latin testa (“pot, jug, brick”). Replaced French chef (from Latin caput) which is still used in some expressions.	[ ]	[ ]	[3]
151	ah	ah, oh	intj	[ˊɑ]						[ ]	[ ]	[ ]
152	la voiture	car	nf	[vwatyʀ]		• Tu peux prendre ma voiture. You may use my car. • Nous avons une voiture. We have a car. • Suis cette voiture. Follow that car. • Reste dans ta voiture. Stay in your car. • J'ai deux voitures. I have two cars.	Tu peux prendre ma voiture. Nous avons une voiture. Suis cette voiture. Reste dans ta voiture. J'ai deux voitures.		152. voiture From Old French veiture, from Latin vectūra, from the verb vehō (“I carry, I bear”).	[1]	[2]	[3]
153	vite	fast, quickly	adv	[vit]		• Tu dois le faire vite. You must do it quickly.	Tu dois le faire vite.		153. vite From Old French viste, of disputed origin:	[1]	[2]	[3]
154	partir	to leave	v	[paʀtiʀ]		• Je dois partir. I must go. • Il était temps de partir. It was time to leave. • Tu peux partir. You may go. • Partons tout de suite. Let's start right away. • Je pars dans trois jours. I leave in three days.	Je dois partir. Il était temps de partir. Tu peux partir. Partons tout de suite. Je pars dans trois jours.		154. partir From Middle French partir, from Old French partir, from Latin partīre, present active infinitive of partiō.	[1]	[2]	[3]
155	hé	hey	intj	[he, ˊe]		• Hé, merci pour tout. Hey, thanks for everything.	Hé, merci pour tout.		155. hé 1	[1]	[2]	[3]
156	la merde	sh*t, crap	intj,nf	[mɛʀd]					156. merde From Middle French merde (“shit”), from Old French merde (“shit”), from Latin merda(m) (“shit”), from Proto-Italic *(s)merdā, from Proto-Indo-European *smerd-h₂- (“stench”).	[ ]	[ ]	[3]
157	tuer	to kill	v	[tɥe]					157. tuer From Middle French tuer, from Old French tuer, from Vulgar Latin *tutāre, from Latin tūtārī, present active infinitive of tūtor (“protect, guard, defend”), later taking on the meaning of 'extinguish, kill' in Vulgar Latin. Compare Occitan tuar.	[ ]	[ ]	[3]
158	la chance	luck; chance	nf	[ʃɑ͂s]		• Tu as encore une chance. You still have a chance. • Bonne chance. Good luck. • Voilà ma chance. Here's my chance. • Quels sont nos chances? What are our chances ? • Certaines personnes ont toutes les chances. Some people have all the luck.	Tu as encore une chance. Bonne chance. Voilà ma chance. Quels sont nos chances? Certaines personnes ont toutes les chances.		158. chance From Old French chance, cheance (“accident, chance, luck”), from Vulgar Latin *cadentia (“falling”), from Latin cadēns, from cadō (“I fall, I die”). Doublet of cadence, borrowed from Italian.	[1]	[2]	[3]
